PLAYER,POS,TEAM,AGE,YRS,DOLLARS,AVERAGE SALARY,GUARANTEED ,PRACTICAL GUARANTEES,% GTD,FREE AGENT
L.P. Ladouceur (2019-2019),LS,DAL,38,1,"$1,030,000 ","$1,030,000 ","$90,000 ","$90,000 ",8.74%,2020
Pernell McPhee (2019-2019),OLB,BAL,30,1,"$1,030,000 ","$1,030,000 ","$100,000 ","$100,000 ",9.71%,2020
Danny Shelton (2019-2019),DT,NE,25,1,"$1,030,000 ","$1,030,000 ","$75,000 ","$75,000 ",7.28%,2020
Richie Incognito (2019-2019),G,OAK,35,1,"$1,030,000 ","$1,030,000 ",-,-,-,2020
Taiwan Jones (2019-2019),RB,HOU,30,1,"$1,020,000 ","$1,020,000 ","$45,000 ","$45,000 ",4.41%,2020
Joe Webb (2019-2019),QB,HOU,32,1,"$1,020,000 ","$1,020,000 ","$90,000 ","$90,000 ",8.82%,2020
Ted Larsen (2019-2019),G,CHI,32,1,"$1,020,000 ","$1,020,000 ","$90,000 ","$90,000 ",8.82%,2020
J'Marcus Webb (2019-2019),RT,IND,30,1,"$1,020,000 ","$1,020,000 ","$90,000 ","$90,000 ",8.82%,2020
Logan Paulsen (2019-2019),TE,ATL,32,1,"$1,020,000 ","$1,020,000 ","$90,000 ","$90,000 ",8.82%,2020
Anthony Sherman (2019-2019),FB,KC,30,1,"$1,020,000 ","$1,020,000 ","$735,000 ","$735,000 ",72.06%,2020
Marcus Sherels (2019-2019),CB,NO,31,1,"$1,020,000 ","$1,020,000 ","$90,000 ","$90,000 ",8.82%,2020
George Iloka (2019-2019),FS,DAL,29,1,"$1,020,000 ","$1,020,000 ","$300,000 ","$300,000 ",29.41%,2020
Justin Hamilton (2017-2019),DT,KC,25,2,"$1,020,000 ","$510,000 ",-,-,-,2020
Kent Perkins (2017-2020),G,CIN,24,2,"$1,020,000 ","$510,000 ",-,-,-,2021
Terrell McClain (2019-2019),DT,ARI,30,1,"$1,020,000 ","$1,020,000 ","$90,000 ","$90,000 ",8.82%,2020
Bilal Powell (2019-2019),RB,NYJ,30,1,"$1,020,000 ","$1,020,000 ","$90,000 ","$90,000 ",8.82%,2020
Doug Martin (2019-2019),RB,OAK,30,1,"$1,020,000 ","$1,020,000 ","$55,000 ","$55,000 ",5.39%,2020
Tyler Shatley (2019-2019),G,JAX,28,1,"$1,005,000 ","$1,005,000 ","$100,000 ","$100,000 ",9.95%,2020
Eric Tomlinson (2019-2019),TE,NYJ,27,1,"$1,000,000 ","$1,000,000 ","$300,000 ","$300,000 ",30.00%,2020
Dan Bailey (2019-2019),K,MIN,31,1,"$1,000,000 ","$1,000,000 ","$250,000 ","$250,000 ",25.00%,2020
Neiko Thorpe (2019-2019),CB,SEA,29,1,"$1,000,000 ","$1,000,000 ","$100,000 ","$100,000 ",10.00%,2020
Blake Bortles (2019-2019),QB,LA,27,1,"$1,000,000 ","$1,000,000 ","$1,000,000 ","$1,000,000 ",100.00%,2020
Maurice Alexander (2019-2019),LB,BUF,29,1,"$1,000,000 ","$1,000,000 ","$150,000 ","$150,000 ",15.00%,2020
Ryan Grant (2019-2019),WR,OAK,28,1,"$1,000,000 ","$1,000,000 ","$100,000 ","$100,000 ",10.00%,2020
Isaiah Crowell (2019-2019) ,RB,OAK,26,1,"$1,000,000 ","$1,000,000 ","$300,000 ","$300,000 ",30.00%,2020
Casey Kreiter (2019-2019),LS,DEN,28,1,"$1,000,000 ","$1,000,000 ",-,-,-,2020
Cairo Santos (2019-2019),K,TB,27,1,"$1,000,000 ","$1,000,000 ","$195,000 ","$195,000 ",19.50%,2020
Kerry Hyder (2019-2019),DT,DAL,28,1,"$1,000,000 ","$1,000,000 ","$300,000 ","$300,000 ",30.00%,2020
J.J. Nelson (2019-2019),WR,OAK,27,1,"$1,000,000 ","$1,000,000 ","$75,000 ","$75,000 ",7.50%,2020
Olsen Pierre (2019-2019),DT,NYG,27,1,"$1,000,000 ","$1,000,000 ",-,-,-,2020
Maurice Harris (2019-2019),WR,NE,26,1,"$1,000,000 ","$1,000,000 ","$90,000 ","$90,000 ",9.00%,2020
Kentrell Brice (2019-2019),S,TB,24,1,"$1,000,000 ","$1,000,000 ",-,-,-,2020
Hardy Nickerson Jr. (2017-2019),ILB,CIN,25,2,"$990,000 ","$495,000 ",-,-,-,2020
Anthony Firkser (2018-2019),FB,TEN,24,2,"$990,000 ","$495,000 ",-,-,-,2020
Matt Overton (2019-2019),LS,JAX,33,1,"$955,000 ","$955,000 ",-,-,-,2020
Terrelle Pryor (2019-2019),WR,JAX,30,1,"$930,000 ","$930,000 ",-,-,-,2020
Bruce Carter (2019-2019),OLB,ATL,31,1,"$930,000 ","$930,000 ",-,-,-,2020
Brian Quick (2019-2019),WR,WAS,30,1,"$930,000 ","$930,000 ",-,-,-,2020
John Jerry (2019-2019),G,CIN,33,1,"$930,000 ","$930,000 ",-,-,-,2020
Rishard Matthews (2019-2019),WR,NO,29,1,"$930,000 ","$930,000 ",-,-,-,2020
Michael Floyd (2019-2019),WR,BAL,29,1,"$930,000 ","$930,000 ",-,-,-,2020
Deonte Thompson (2019-2019),WR,NYJ,30,1,"$930,000 ","$930,000 ",-,-,-,2020
Bryan Witzmann (2019-2019),G,CLE,29,1,"$920,000 ","$920,000 ","$175,000 ","$175,000 ",19.02%,2020
Tommylee Lewis (2019-2019),WR,DET,26,1,"$920,000 ","$920,000 ","$50,000 ","$50,000 ",5.43%,2020
Andrew Adams (2019-2019),S,DET,26,1,"$920,000 ","$920,000 ","$100,000 ","$100,000 ",10.87%,2020
Cedric Thornton (2019-2019),DT,SF,31,1,"$915,000 ","$915,000 ",-,-,-,2020
Billy Winn (2019-2019),DE,DEN,30,1,"$905,000 ","$905,000 ",-,-,-,2020
Briean Boddy-Calhoun (2019-2019),S,HOU,26,1,"$900,000 ","$900,000 ",-,-,-,2020
Nathan Stupar (2019-2019),OLB,NYG,31,1,"$895,000 ","$895,000 ","$225,000 ","$225,000 ",25.14%,2020
Kevin Minter (2019-2019),ILB,TB,28,1,"$895,000 ","$895,000 ","$90,000 ","$90,000 ",10.06%,2020
Blidi Wreh-Wilson (2019-2019),CB,ATL,29,1,"$895,000 ","$895,000 ","$90,000 ","$90,000 ",10.06%,2020
Brian Schwenke (2019-2019),C,NE,28,1,"$895,000 ","$895,000 ",-,-,-,2020
Steven Means (2019-2019) ,DE,ATL,29,1,"$895,000 ","$895,000 ","$90,000 ","$90,000 ",10.06%,2020
Luke Willson (2019-2019),TE,OAK,29,1,"$895,000 ","$895,000 ","$165,000 ","$165,000 ",18.44%,2020
Kenjon Barner (2019-2019),RB,ATL,30,1,"$895,000 ","$895,000 ","$40,000 ","$40,000 ",4.47%,2020
Nick Williams (2019-2019),DT,CHI,29,1,"$895,000 ","$895,000 ","$90,000 ","$90,000 ",10.06%,2020
Kemal Ishmael (2019-2019),OLB,ATL,28,1,"$895,000 ","$895,000 ","$90,000 ","$90,000 ",10.06%,2020
Marcus Cooper (2019-2019),CB,DET,29,1,"$895,000 ","$895,000 ","$240,000 ","$240,000 ",26.82%,2020
Jordan Devey (2019-2019),G,OAK,31,1,"$895,000 ","$895,000 ","$90,000 ","$90,000 ",10.06%,2020
Benny Cunningham (2019-2019),RB,JAX,28,1,"$895,000 ","$895,000 ","$50,000 ","$50,000 ",5.59%,2020
Jeremiah Attaochu (2019-2019),OLB,KC,26,1,"$895,000 ","$895,000 ","$90,000 ","$90,000 ",10.06%,2020
Phillip Gaines (2019-2019),CB,CLE,28,1,"$895,000 ","$895,000 ","$45,000 ","$45,000 ",5.03%,2020
Jaylen Watkins (2019-2019),S,LAC,26,1,"$895,000 ","$895,000 ","$60,000 ","$60,000 ",6.70%,2020
Logan Thomas (2019-2019),TE,DET,27,1,"$895,000 ","$895,000 ","$30,000 ","$30,000 ",3.35%,2020
Tom Savage (2019-2019),QB,DET,29,1,"$895,000 ","$895,000 ","$90,000 ","$90,000 ",10.06%,2020
Dakota Dozier (2019-2019),G,MIN,28,1,"$895,000 ","$895,000 ","$45,000 ","$45,000 ",5.03%,2020
Alfred Blue (2019-2019),RB,JAX,28,1,"$895,000 ","$895,000 ","$250,000 ","$250,000 ",27.93%,2020
Bennie Fowler (2019-2019),WR,NYG,28,1,"$895,000 ","$895,000 ","$65,000 ","$65,000 ",7.26%,2020
Josh Wells (2019-2019),RT,JAX,28,1,"$895,000 ","$895,000 ","$50,000 ","$50,000 ",5.59%,2020
Scott Simonson (2019-2019),TE,NYG,27,1,"$895,000 ","$895,000 ",-,-,-,2020
Cedric Ogbuehi (2019-2019),LT,JAX,27,1,"$895,000 ","$895,000 ","$90,000 ","$90,000 ",10.06%,2020
Jordan Richards (2019-2019),SS,OAK,26,1,"$895,000 ","$895,000 ","$45,000 ","$45,000 ",5.03%,2020
Eli Harold (2019-2019),OLB,BUF,25,1,"$895,000 ","$895,000 ","$90,000 ","$90,000 ",10.06%,2020
Sean Mannion (2019-2019),QB,MIN,27,1,"$895,000 ","$895,000 ","$90,000 ","$90,000 ",10.06%,2020
Ty Montgomery (2019-2019),RB,NYJ,26,1,"$895,000 ","$895,000 ","$90,000 ","$90,000 ",10.06%,2020
Justin Hardy (2019-2019),WR,ATL,27,1,"$895,000 ","$895,000 ","$90,000 ","$90,000 ",10.06%,2020
Blake Bell (2019-2019),TE,KC,27,1,"$895,000 ","$895,000 ",-,-,-,2020
Josh Shaw (2019-2019),FS,ARI,27,1,"$895,000 ","$895,000 ","$45,000 ","$45,000 ",5.03%,2020
Tyeler Davison (2019-2019),DT,ATL,26,1,"$895,000 ","$895,000 ","$110,000 ","$110,000 ",12.29%,2020
Cameron Artis-Payne (2019-2019),RB,CAR,29,1,"$895,000 ","$895,000 ","$90,000 ","$90,000 ",10.06%,2020
Geremy Davis (2019-2019),WR,LAC,27,1,"$895,000 ","$895,000 ","$25,000 ","$25,000 ",2.79%,2020
Rakeem Nunez-Roches (2019-2019),DT,TB,25,1,"$895,000 ","$895,000 ","$240,000 ","$240,000 ",26.82%,2020
Mike Hull (2019-2019),ILB,MIA,28,1,"$895,000 ","$895,000 ","$90,000 ","$90,000 ",10.06%,2020
Daniel Brown (2019-2019),TE,NYJ,27,1,"$895,000 ","$895,000 ","$150,000 ","$150,000 ",16.76%,2020
J.J. Wilcox (2019-2019),FS,ATL,30,1,"$895,000 ","$895,000 ","$200,000 ","$200,000 ",22.35%,2020
Tony Bergstrom (2019-2019),C,WAS,32,1,"$895,000 ","$895,000 ","$90,000 ","$90,000 ",10.06%,2020
Jamar Taylor (2019-2019),CB,SEA,28,1,"$895,000 ","$895,000 ","$25,000 ","$25,000 ",2.79%,2020
Geno Smith (2019-2019),QB,SEA,28,1,"$895,000 ","$895,000 ","$25,000 ","$25,000 ",2.79%,2020
Earl Watford (2019-2019),G,TB,29,1,"$870,000 ","$870,000 ","$565,000 ","$565,000 ",64.94%,2020
Antone Exum (2019-2019),FS,SF,28,1,"$855,000 ","$855,000 ","$50,000 ","$50,000 ",5.85%,2020
Javorius Allen (2019-2019),RB,NO,27,1,"$850,000 ","$850,000 ","$45,000 ","$45,000 ",5.29%,2020
Andrew Donnal (2019-2019),G,DET,27,1,"$845,000 ","$845,000 ","$15,000 ","$15,000 ",1.78%,2020
John Jenkins (2019-2019),DE,NYG,29,1,"$845,000 ","$845,000 ",-,-,-,2020
Tyler Bray (2019-2019),QB,CHI,27,1,"$826,400 ","$826,400 ","$21,400 ","$21,400 ",2.59%,2020
Thomas Rawls (2019-2019),RB,JAX,25,1,"$825,000 ","$825,000 ",-,-,-,2020
Keith Reaser (2019-2019),CB,KC,27,1,"$820,000 ","$820,000 ","$50,000 ","$50,000 ",6.10%,2020
Cornelius Lucas (2019-2019),RT,CHI,27,1,"$815,000 ","$815,000 ",-,-,-,2020
Patrick Scales (2019-2019),LS,CHI,31,1,"$810,000 ","$810,000 ","$90,000 ","$90,000 ",11.11%,2020
Charles Johnson (2019-2019),WR,PHI,30,1,"$810,000 ","$810,000 ","$25,000 ","$25,000 ",3.09%,2020
Senorise Perry (2019-2019),RB,BUF,27,1,"$810,000 ","$810,000 ","$50,000 ","$50,000 ",6.17%,2020
Brett Jones (2019-2019),C,MIN,27,1,"$810,000 ","$810,000 ","$90,000 ","$90,000 ",11.11%,2020
Ameer Abdullah (2019-2019),RB,MIN,26,1,"$810,000 ","$810,000 ","$45,000 ","$45,000 ",5.56%,2020
Tony Lippett (2019-2019),CB,NYG,26,1,"$810,000 ","$810,000 ","$60,000 ","$60,000 ",7.41%,2020
Curtis Riley (2019-2019),FS,OAK,26,1,"$810,000 ","$810,000 ","$165,000 ","$165,000 ",20.37%,2020
Neal Sterling (2019-2019),TE,KC,27,1,"$805,000 ","$805,000 ",-,-,-,2020
Rod Smith (2019-2019),RB,NYG,27,1,"$805,000 ","$805,000 ",-,-,-,2020
T.J. Clemmings (2019-2019),RT,CHI,27,1,"$805,000 ","$805,000 ",-,-,-,2020
LaRoy Reynolds (2019-2019),ILB,SF,28,1,"$805,000 ","$805,000 ",-,-,-,2020
Orson Charles (2019-2019),FB,CLE,28,1,"$805,000 ","$805,000 ",-,-,-,2020
Adam Gettis (2019-2019),G,ATL,30,1,"$805,000 ","$805,000 ",-,-,-,2020
Don Barclay (2019-2019),RT,DEN,30,1,"$805,000 ","$805,000 ",-,-,-,2020
Shamarko Thomas (2019-2019),SS,DEN,28,1,"$805,000 ","$805,000 ",-,-,-,2020
Andre Ellington (2019-2019),RB,TB,30,1,"$805,000 ","$805,000 ",-,-,-,2020
Bryce Hager (2019-2019),ILB,LA,27,1,"$805,000 ","$805,000 ",-,-,-,2020
Paul Worrilow (2019-2019),OLB,PHI,29,1,"$805,000 ","$805,000 ",-,-,-,2020
Michael Ola (2019-2019),T,NO,31,1,"$805,000 ","$805,000 ",-,-,-,2020
Corey Nelson (2019-2019),ILB,TB,27,1,"$805,000 ","$805,000 ",-,-,-,2020
Zac Kerin (2019-2019),C,WAS,27,1,"$805,000 ","$805,000 ",-,-,-,2020
Jeremiah Sirles (2019-2019),G,BUF,27,1,"$805,000 ","$805,000 ",-,-,-,2020
Taylor Heinicke (2019-2019),QB,CAR,26,1,"$805,000 ","$805,000 ",-,-,-,2020
Dontae Johnson (2019-2019),CB,SF,27,1,"$805,000 ","$805,000 ",-,-,-,2020
Datone Jones (2019-2019),DT,JAX,28,1,"$805,000 ","$805,000 ",-,-,-,2020
Ben Garland (2019-2019),G,SF,31,1,"$805,000 ","$805,000 ","$520,000 ","$520,000 ",64.60%,2020
Najee Goode (2019-2019),OLB,JAX,30,1,"$805,000 ","$805,000 ",-,-,-,2020
Ramik Wilson (2019-2019),ILB,JAX,26,1,"$805,000 ","$805,000 ",-,-,-,2020
D.J. Alexander (2019-2019),ILB,JAX,27,1,"$805,000 ","$805,000 ",-,-,-,2020
Nate Orchard (2019-2019),OLB,MIA,26,1,"$805,000 ","$805,000 ",-,-,-,2020
Luke Bowanko (2019-2019),C,DET,28,1,"$805,000 ","$805,000 ",-,-,-,2020
Marcus Martin (2019-2019),G,SEA,25,1,"$805,000 ","$805,000 ",-,-,-,2020
Aldrick Robinson (2019-2019),WR,CAR,30,1,"$805,000 ","$805,000 ",-,-,-,2020
Caraun Reid (2019-2019),DT,IND,27,1,"$805,000 ","$805,000 ",-,-,-,2020
Chaz Green (2019-2019),T,DEN,27,1,"$805,000 ","$805,000 ",-,-,-,2020
Maxx Williams (2019-2019),TE,ARI,25,1,"$805,000 ","$805,000 ",-,-,-,2020
Jayrone Elliott (2019-2019),OLB,MIA,27,1,"$795,000 ","$795,000 ","$75,000 ","$75,000 ",9.43%,2020
DeAndre Houston-Carson (2019-2019),S,CHI,26,1,"$770,000 ","$770,000 ","$25,000 ","$25,000 ",3.25%,2020
David Parry (2019-2019),DT,NE,27,1,"$760,000 ","$760,000 ",-,-,-,2020
Ra'Shede Hageman (2019-2019),DE,ATL,28,1,"$735,000 ","$735,000 ","$15,000 ","$15,000 ",2.04%,2020
Jordan Taylor (2019-2019),WR,MIN,27,1,"$725,000 ","$725,000 ",-,-,-,2020
Derron Smith (2019-2019),SS,MIN,27,1,"$725,000 ","$725,000 ","$5,000 ","$5,000 ",0.69%,2020
Destiny Vaeao (2019-2019),DT,CAR,25,1,"$725,000 ","$725,000 ","$5,000 ","$5,000 ",0.69%,2020
Adolphus Washington (2019-2019),DT,MIA,24,1,"$720,000 ","$720,000 ",-,-,-,2020
John Wetzel (2019-2019),G,ATL,27,1,"$720,000 ","$720,000 ",-,-,-,2020
Cornellius Carradine (2019-2019),DE,MIA,30,1,"$720,000 ","$720,000 ",-,-,-,2020
Jeremy Vujnovich (2019-2019),LT,ARI,28,1,"$720,000 ","$720,000 ",-,-,-,2020
David Fluellen (2019-2019),RB,TEN,27,1,"$720,000 ","$720,000 ",-,-,-,2020
Jamie Meder (2019-2019),DE,SEA,28,1,"$720,000 ","$720,000 ",-,-,-,2020
Clive Walford (2019-2019),TE,MIA,27,1,"$720,000 ","$720,000 ",-,-,-,2020
Jaelen Strong (2019-2019),WR,CLE,25,1,"$720,000 ","$720,000 ",-,-,-,2020
Hroniss Grasu (2019-2019),C,TEN,27,1,"$720,000 ","$720,000 ",-,-,-,2020
Ian Silberman (2019-2019),G,CAR,26,1,"$720,000 ","$720,000 ",-,-,-,2020
Gabe Holmes (2019-2019),TE,IND,28,1,"$720,000 ","$720,000 ",-,-,-,2020
Justin March (2019-2019),OLB,DAL,25,1,"$720,000 ","$720,000 ",-,-,-,2020
Jonathan Anderson (2019-2019),ILB,NYG,27,1,"$720,000 ","$720,000 ",-,-,-,2020
Rick Lovato (2019-2019),LS,PHI,26,1,"$720,000 ","$720,000 ",-,-,-,2020
Damiere Byrd (2019-2019),WR,ARI,26,1,"$720,000 ","$720,000 ",-,-,-,2020
Will Tye (2019-2019),TE,PHI,27,1,"$720,000 ","$720,000 ",-,-,-,2020
Darian Thompson (2019-2019),FS,DAL,25,1,"$720,000 ","$720,000 ",-,-,-,2020
Tyler Ervin (2019-2019),RB,BAL,25,1,"$720,000 ","$720,000 ",-,-,-,2020
Mike Jordan (2019-2019),CB,TEN,26,1,"$720,000 ","$720,000 ",-,-,-,2020
Devante Harris (2019-2019),CB,TB,25,1,"$720,000 ","$720,000 ",-,-,-,2020
Lafayette Pitts (2019-2019),CB,BUF,26,1,"$720,000 ","$720,000 ",-,-,-,2020
Leonard Wester (2019-2019),T,JAX,26,1,"$720,000 ","$720,000 ",-,-,-,2020
Tyler Ott (2019-2019),LS,SEA,27,1,"$720,000 ","$720,000 ",-,-,-,2020
Corey Coleman (2019-2019),WR,NYG,24,1,"$720,000 ","$720,000 ",-,-,-,2020
Jake Brendel (2019-2019),C,DEN,26,1,"$720,000 ","$720,000 ",-,-,-,2020
Juston Burris (2019-2019),CB,CLE,25,1,"$720,000 ","$720,000 ",-,-,-,2020
Joey Hunt (2019-2019),C,SEA,25,1,"$720,000 ","$720,000 ",-,-,-,2020
Kalan Reed (2019-2019),CB,SEA,25,1,"$720,000 ","$720,000 ",-,-,-,2020
Darius Kilgo (2019-2019),DT,DET,27,1,"$720,000 ","$720,000 ",-,-,-,2020
J.D. McKissic (2019-2019),RB,SEA,25,1,"$720,000 ","$720,000 ",-,-,-,2020
Branden Jackson (2019-2019),DE,SEA,26,1,"$720,000 ","$720,000 ",-,-,-,2020
Matt Darr (2019-2019),P,NYJ,26,1,"$720,000 ","$720,000 ",-,-,-,2020
Cody Kessler (2019-2019),QB,PHI,26,1,"$720,000 ","$720,000 ",-,-,-,2020
Javien Elliott (2019-2019),CB,CAR,25,1,"$720,000 ","$720,000 ",-,-,-,2020
Tre McBride (2019-2019),WR,JAX,26,1,"$720,000 ","$720,000 ",-,-,-,2020
Shilique Calhoun (2019-2019),OLB,NE,27,1,"$720,000 ","$720,000 ",-,-,-,2020
Isaiah Johnson (2019-2019),FS,IND,27,1,"$720,000 ","$720,000 ",-,-,-,2020
Arthur Maulet (2019-2019),CB,NYJ,25,1,"$657,000 ","$657,000 ","$12,000 ","$12,000 ",1.83%,2020
Rashad Ross (2019-2019),WR,CAR,29,1,"$655,000 ","$655,000 ","$10,000 ","$10,000 ",1.53%,2020
DeVante Bausby (2019-2019),CB,DEN,26,1,"$655,000 ","$655,000 ","$10,000 ","$10,000 ",1.53%,2020
Xavier Woodson-Luster (2019-2019),ILB,HOU,23,1,"$645,000 ","$645,000 ",-,-,-,2020
Johnny Holton (2019-2019),WR,PIT,27,1,"$645,000 ","$645,000 ",-,-,-,2020
Cole Toner (2019-2019),G,LAC,25,1,"$645,000 ","$645,000 ",-,-,-,2020
Brittan Golden (2019-2019),WR,NYG,30,1,"$645,000 ","$645,000 ",-,-,-,2020
Deon Lacey (2019-2019),OLB,BUF,28,1,"$645,000 ","$645,000 ",-,-,-,2020
Stanley Jean-Baptiste (2019-2019),CB,BAL,29,1,"$645,000 ","$645,000 ",-,-,-,2020
Jon Halapio (2019-2019),C,NYG,28,1,"$645,000 ","$645,000 ",-,-,-,2020
Matt Feiler (2019-2019),RT,PIT,26,1,"$645,000 ","$645,000 ",-,-,-,2020
Justin McCray (2019-2019),G,GB,27,1,"$645,000 ","$645,000 ",-,-,-,2020
Jalen Collins (2019-2019),CB,IND,26,1,"$645,000 ","$645,000 ",-,-,-,2020
Vince Mayle (2019-2019),WR,LAC,28,1,"$645,000 ","$645,000 ",-,-,-,2020
Michael Bennett (2019-2019),DT,ATL,26,1,"$645,000 ","$645,000 ",-,-,-,2020
Jesse Davis (2019-2019),T,MIA,27,1,"$645,000 ","$645,000 ",-,-,-,2020
Michael Liedtke (2019-2019),G,TB,27,1,"$645,000 ","$645,000 ",-,-,-,2020
Matt Wile (2019-2019),P,MIN,27,1,"$645,000 ","$645,000 ",-,-,-,2020
Jermaine Whitehead (2019-2019),FS,CLE,26,1,"$645,000 ","$645,000 ",-,-,-,2020
Harold Jones-Quartey (2019-2019),SS,KC,25,1,"$645,000 ","$645,000 ",-,-,-,2020
Ross Travis (2019-2019),TE,IND,26,1,"$645,000 ","$645,000 ",-,-,-,2020
Paxton Lynch (2019-2019),QB,SEA,25,1,"$645,000 ","$645,000 ",-,-,-,2020
Bronson Kaufusi (2019-2019),DE,NYJ,27,1,"$645,000 ","$645,000 ",-,-,-,2020
Braxton Miller (2019-2019),WR,PHI,26,1,"$645,000 ","$645,000 ",-,-,-,2020
Ricardo Louis (2019-2019) ,WR,MIA,25,1,"$645,000 ","$645,000 ",-,-,-,2020
Mike Purcell (2019-2019),DT,DEN,28,1,"$645,000 ","$645,000 ",-,-,-,2020
Cardale Jones (2019-2019),QB,LAC,26,1,"$645,000 ","$645,000 ",-,-,-,2020
Spencer Drango (2019-2019),G,LAC,26,1,"$645,000 ","$645,000 ",-,-,-,2020
Devante Bond (2019-2019),OLB,TB,25,1,"$645,000 ","$645,000 ",-,-,-,2020
Jake Rudock (2019-2019),QB,MIA,26,1,"$645,000 ","$645,000 ",-,-,-,2020
Brandon Allen (2019-2019),QB,LA,26,1,"$645,000 ","$645,000 ",-,-,-,2020
Jonathan Woodard (2019-2019),DE,MIA,25,1,"$645,000 ","$645,000 ",-,-,-,2020
D.J. Foster (2019-2019),WR,ARI,25,1,"$645,000 ","$645,000 ",-,-,-,2020
Donte Deayon (2019-2019),S,LA,25,1,"$645,000 ","$645,000 ",-,-,-,2020
Kyle Fuller (2019-2019),C,MIA,25,1,"$645,000 ","$645,000 ",-,-,-,2020
Mike Hilton (2019-2019),CB,PIT,25,1,"$645,000 ","$645,000 ",-,-,-,2020
Stephen Anderson (2019-2019),TE,NE,26,1,"$645,000 ","$645,000 ",-,-,-,2020
Matt Skura (2019-2019),C,BAL,26,1,"$645,000 ","$645,000 ",-,-,-,2020
Aldrick Rosas (2019-2019),K,NYG,24,1,"$645,000 ","$645,000 ",-,-,-,2020
Isaiah Johnson (2019-2019),S,TB,26,1,"$645,000 ","$645,000 ",-,-,-,2020
Tony McRae (2019-2019),CB,CIN,26,1,"$645,000 ","$645,000 ",-,-,-,2020
Morgan Fox (2019-2019),DE,LA,24,1,"$645,000 ","$645,000 ",-,-,-,2020
Roy Robertson-Harris (2019-2019),DE,CHI,25,1,"$645,000 ","$645,000 ",-,-,-,2020
Eddie Yarbrough (2019-2019),DE,BUF,26,1,"$645,000 ","$645,000 ",-,-,-,2020
Charles Washington (2019-2019),CB,DET,26,1,"$645,000 ","$645,000 ",-,-,-,2020
James Cowser (2019-2019),OLB,OAK,28,1,"$645,000 ","$645,000 ",-,-,-,2020
Alex Redmond (2019-2019),G,CIN,24,1,"$645,000 ","$645,000 ",-,-,-,2020
Trevon Coley (2019-2019),DT,CLE,24,1,"$645,000 ","$645,000 ",-,-,-,2020
Marwin Evans (2019-2019),S,SEA,26,1,"$645,000 ","$645,000 ",-,-,-,2020
Elijhaa Penny (2019-2019),FB,NYG,25,1,"$645,000 ","$645,000 ",-,-,-,2020
Zach Sterup (2019-2019),T,MIA,27,1,"$645,000 ","$645,000 ",-,-,-,2020
Zach Wood (2019-2019),LS,NO,26,1,"$645,000 ","$645,000 ",-,-,-,2020
Marvin Hall (2019-2019),WR,CHI,26,1,"$645,000 ","$645,000 ",-,-,-,2020
C.J. Ham (2019-2019),RB,MIN,25,1,"$645,000 ","$645,000 ",-,-,-,2020
Lucas Patrick (2019-2019),G,GB,25,1,"$645,000 ","$645,000 ",-,-,-,2020
Troymaine Pope (2019-2019),RB,LAC,25,1,"$645,000 ","$645,000 ",-,-,-,2020
Davis Webb (2019-2019),QB,NYJ,24,1,"$645,000 ","$645,000 ",-,-,-,2020
Vince Biegel (2019-2019),OLB,NO,25,1,"$645,000 ","$645,000 ",-,-,-,2020
Jake Elliott (2019-2019),K,PHI,24,1,"$645,000 ","$645,000 ",-,-,-,2020
Jermaine Eluemunor (2019-2019),G,BAL,24,1,"$645,000 ","$645,000 ",-,-,-,2020
Nathan Peterman (2019-2019),QB,OAK,25,1,"$645,000 ","$645,000 ",-,-,-,2020
Jeremy Clark (2019-2019),CB,NYJ,25,1,"$645,000 ","$645,000 ",-,-,-,2020
De'Angelo Henderson (2019-2019),RB,NYJ,26,1,"$645,000 ","$645,000 ",-,-,-,2020
Brandon Wilson (2019-2019),S,CIN,24,1,"$645,000 ","$645,000 ",-,-,-,2020
Shalom Luani (2019-2019),S,SEA,24,1,"$645,000 ","$645,000 ",-,-,-,2020
Isaac Rochell (2019-2019),DT,LAC,24,1,"$645,000 ","$645,000 ",-,-,-,2020
David Moore (2019-2019),WR,SEA,24,1,"$645,000 ","$645,000 ",-,-,-,2020
Elijah Lee (2019-2019),OLB,SF,23,1,"$645,000 ","$645,000 ",-,-,-,2020
Erik Swoope (2019-2019),TE,OAK,27,1,"$645,000 ","$645,000 ",-,-,-,2020
Darrell Daniels (2019-2019),TE,ARI,24,1,"$645,000 ","$645,000 ",-,-,-,2020
Dadi Nicolas (2019-2019),OLB,IND,26,1,"$645,000 ","$645,000 ",-,-,-,2020
Bryan Cox Jr. (2019-2019),DE,CAR,25,1,"$645,000 ","$645,000 ",-,-,-,2020
Matt Dayes (2019-2019),RB,NO,24,1,"$645,000 ","$645,000 ",-,-,-,2020
Ricky Seals-Jones (2019-2019),TE,ARI,24,1,"$645,000 ","$645,000 ",-,-,-,2020
Rashaad Coward (2019-2019),G,CHI,24,1,"$645,000 ","$645,000 ",-,-,-,2020
Josh Tupou (2019-2019),DT,CIN,25,1,"$645,000 ","$645,000 ",-,-,-,2020
Joe Jones (2019-2019),OLB,DEN,25,1,"$645,000 ","$645,000 ",-,-,-,2020
Justin Hardee (2019-2019),CB,NO,25,1,"$645,000 ","$645,000 ",-,-,-,2020
Daniel Ross (2019-2019),DT,DAL,26,1,"$645,000 ","$645,000 ",-,-,-,2020
